"ID"	"name"	"source"	"Parent"	"Interaction"	"Target"
"37029"	"Signaling events mediated by TCPTP"	"NCI-PID"	"G1_phase_of_mitotic_cell_cycle"	"-t>"	"TCPTP_p45"
"37029"	"Signaling events mediated by TCPTP"	"NCI-PID"	"STAT5A_(dimer)"	"-a>"	"STAT5A_(dimer)"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"DHT/AR"	"-t>"	"PSA"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA2"	"-t|"	"GCG"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"DHT/AR"	"-t>"	"Probasin"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"NFI"	"-t>"	"C4BPB"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"NR2F2"	"-t|"	"APOB"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"SP1"	"-t>"	"APOB"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"NCOA3"	"-t>"	"NRIP1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"E2/ERA"	"-t>"	"NRIP1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"NCOA3"	"-t>"	"XBP1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"E2/ERA"	"-t>"	"XBP1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"E2/ERA"	"-t>"	"PISD"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"BRCA1"	"-t>"	"CDKN1B"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"NFI"	"-t|"	"Cyclin_D1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"AP1"	"-t>"	"Cyclin_D1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"POU2F1"	"-t>"	"Cyclin_D1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"SP1"	"-t>"	"Cyclin_D1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"Cbp/p300"	"-t>"	"Cyclin_D1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"E2/ERA"	"-t>"	"Cyclin_D1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA1"	"-t>"	"Cyclin_D1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"E2/ERA"	"-t>"	"AP1B1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"E2/ERA"	"-t>"	"ATP5J"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA1"	"-t>"	"VTN"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA2"	"-t|"	"SCGB1A1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"NCOA3"	"-t>"	"SOD1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"NCOA3"	"-t>"	"TFF1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"E2/ERA"	"-t>"	"TFF1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"E2/ERA"	"-t>"	"NDUFV3"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"NCOA3"	"-t>"	"DSCAM"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"E2/ERA"	"-t>"	"DSCAM"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"CEBPB"	"-t>"	"SERPINA1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"E2/ERA"	"-t>"	"COL18A1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"INS"	"-t|"	"FOXA1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"E2/ERA"	"-t>"	"SOD1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA1"	"-t>"	"PSA"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA1"	"-t>"	"GCG"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA1"	"-t>"	"Probasin"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA1"	"-ap>"	"chromatin_remodeling"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA"	"-t>"	"C4BPB"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA1"	"-t>"	"APOB"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA1"	"-t>"	"NRIP1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA1"	"-t>"	"XBP1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA1"	"-t>"	"SHH"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA1"	"-t>"	"PISD"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA1"	"-t>"	"CDKN1B"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA1"	"-t>"	"INS"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"chromatin_remodeling"	"-t>"	"Cyclin_D1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA1"	"-t>"	"AP1B1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA1"	"-t>"	"ATP5J"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"9cRA"	"-t>"	"VTN"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"E2/ERA"	"-t>"	"FOXA1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA1"	"-t>"	"SCGB1A1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA1"	"-t>"	"TFF1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA1"	"-t>"	"CYP2C18"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA1"	"-t>"	"NDUFV3"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA1"	"-t>"	"SFTPD"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA1"	"-t>"	"DSCAM"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA1"	"-t>"	"NKX3-1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA1"	"-t>"	"SERPINA1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA1"	"-t>"	"Spermine_binding_protein"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA1"	"-t>"	"SFTPA"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA1"	"-t>"	"COL18A1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA2"	"-t>"	"FOXA1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"9cRA"	"-t>"	"FOXA1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA1"	"-t>"	"SOD1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA1"	"component>"	"DHT/AR/FOXA1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"DHT/AR"	"component>"	"DHT/AR/FOXA1"
"37030"	"FOXA1 transcription factor network"	"NCI-PID"	"FOXA1"	"-t>"	"FOXA2"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"CK1_alpha/NFAT1"	"-ap|"	"calcineurin-NFAT_signaling_pathway"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"DVL"	"-a>"	"PAK1"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"TAB_family"	"-a>"	"Nemo_like_kinase"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"AP2"	"-a>"	"WNT5A/FZD2/ROR2(dimer)/DVL2"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"ARRB2"	"-a>"	"WNT5A/FZD2/ROR2(dimer)/DVL2"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"DVL/DAAM1"	"-a>"	"RhoA/GTP"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"PRKCZ"	"-a>"	"JNK_family-active"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"WNT5A/FZD2/ROR2(dimer)/FLNA"	"-a>"	"JNK_family-active"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"CDC42/GTP"	"component>"	"CK1_alpha/NFAT1"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"WNT5A/FZD2/ROR2(dimer)/DVL2"	"-a>"	"PAK1"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"YES1"	"-a>"	"CDC42/GTP"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"WNT1/FZD7-FZD1"	"-a>"	"DVL"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"WNT5A/FZD2"	"-a>"	"YES1"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"DVL"	"component>"	"WNT5A/FZD7/ROR2(dimer)"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"DVL"	"component>"	"WNT5A/FZD7/ROR2(dimer)/DVL2"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"protein_polymerization"	"component>"	"DVL"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"Ca2+"	"-ap>"	"calcineurin-NFAT_signaling_pathway"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"DVL2"	"component>"	"WNT5A/FZD2/ROR2(dimer)/DVL2"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"WNT5A/FZD2/ROR2(dimer)"	"component>"	"WNT5A/FZD2/ROR2(dimer)/DVL2"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"JNK_family-active"	"-ap>"	"establishment_of_cell_polarity"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"RhoA/GTP"	"-a>"	"ROCK1"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"Ca2+"	"-a>"	"CaMKIIA"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"WNT3A-WNT5A/FZD5-FZD6/ROR2(dimer)/CTHRC1(trimer)"	"-a>"	"DVL"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"MAP3K7"	"-a>"	"Nemo_like_kinase"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"clathrin_coat_assembly"	"-a>"	"WNT5A/FZD2/ROR2(dimer)/DVL2"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"PPARG"	"component>"	"Nemo_like_kinase/SETDB1/CHD7/PPARG"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"Nemo_like_kinase/SETDB1/CHD7"	"component>"	"Nemo_like_kinase/SETDB1/CHD7/PPARG"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"GTP"	"-a>"	"RhoA/GTP"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"RhoA/GDP"	"-a>"	"GDP"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"RhoA/GDP"	"-a>"	"RhoA/GTP"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"JNK_family"	"-a>"	"JNK_family-active"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"WNT5A/FZD2"	"-a>"	"Ca2+"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"FLNA"	"component>"	"WNT5A/FZD2/ROR2(dimer)/FLNA"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"WNT5A/FZD2/ROR2(dimer)"	"component>"	"WNT5A/FZD2/ROR2(dimer)/FLNA"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"CHD7"	"component>"	"Nemo_like_kinase/SETDB1/CHD7"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"SETDB1"	"component>"	"Nemo_like_kinase/SETDB1/CHD7"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"Nemo_like_kinase"	"component>"	"Nemo_like_kinase/SETDB1/CHD7"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"ROCK1"	"-ap>"	"cell_migration"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"CaMKIIA"	"-a>"	"MAP3K7"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"PAK1"	"-ap>"	"JNK_cascade"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"NFATC2"	"component>"	"CK1_alpha/NFAT1"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"CSNK1A1"	"component>"	"CK1_alpha/NFAT1"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"GTP"	"-a>"	"PAK1"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"RAC1/GDP"	"-a>"	"GDP"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"RAC1/GDP"	"-a>"	"PAK1"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"DAAM1"	"component>"	"DVL/DAAM1"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"DVL"	"component>"	"DVL/DAAM1"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"WNT5A/FZD7/ROR2(dimer)"	"-a>"	"DVL"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"GTP"	"-a>"	"GDP"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"GTP"	"-a>"	"CDC42/GTP"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"CDC42/GDP"	"-a>"	"GDP"
"37031"	"Noncanonical Wnt signaling pathway"	"NCI-PID"	"CDC42/GDP"	"-a>"	"CDC42/GTP"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"PTPN1"	"-a|"	"PI3K"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"CAPN1"	"-a>"	"PTPN1"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"alphaIIb/beta3_Integrin"	"-a>"	"PTPN1"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"SOCS3"	"component>"	"Jak2/Leptin_Receptor/Leptin"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"PTPN1"	"-a>"	"PDGFB-D/PDGFRB"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"PTPN1"	"-a>"	"CSF1/CSF1R"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"Jak2/Leptin_Receptor/Leptin"	"component>"	"STAT3_(dimer)"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"PTPN1"	"-t|"	"CSN2"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"PTP1B/AKT1"	"-a|"	"Insulin_Receptor/Insulin"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"PTPN1"	"-a>"	"Insulin_Receptor/Insulin"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"PTPN1"	"-a>"	"EGF/EGFR"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"Jak2/Leptin_Receptor"	"-t|"	"SOCS3"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"PTPN1"	"-a>"	"Jak2/Leptin_Receptor/Leptin"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"NADPH"	"-a>"	"PTPN1"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"NOX4"	"-a>"	"PTPN1"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"PTP1B/p130_Cas"	"component>"	"p130_Cas/Crk"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"FCGR2A"	"-a>"	"LAT"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"PTPN1"	"component>"	"p130_Cas/Crk"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"Insulin_Receptor/Insulin"	"-a>"	"PI3K"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"JAK2"	"-a>"	"STAT5A"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"SHC1"	"component>"	"Insulin_Receptor/Insulin/Shc"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"SHC1"	"component>"	"Insulin_Receptor/Insulin/IRS1"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"IRS1"	"component>"	"Insulin_Receptor/Insulin/Shc"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"IRS1"	"component>"	"Insulin_Receptor/Insulin/IRS1"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"Insulin_Receptor/Insulin"	"component>"	"Insulin_Receptor/Insulin/Shc"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"Insulin_Receptor/Insulin"	"component>"	"Insulin_Receptor/Insulin/IRS1"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"JAK2"	"-ap>"	"negative_regulation_of_transcription"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"p210_bcr-abl/Grb2"	"-ap>"	"Ras_protein_signal_transduction"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"SPRY2"	"-a>"	"PTPN1"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"Src_Family_Kinases"	"-a>"	"TRPV6"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"CSK"	"-a>"	"SRC"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"LEP"	"component>"	"Jak2/Leptin_Receptor/Leptin"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"Jak2/Leptin_Receptor"	"component>"	"Jak2/Leptin_Receptor/Leptin"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"PTPN1"	"-a>"	"PTPN1"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"PDGFB-D/PDGFRB"	"-a>"	"PDGFB-D/PDGFRB"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"PTPN1"	"component>"	"CAT1/PTP1B"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"TRPV6"	"component>"	"CAT1/PTP1B"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"PTPN1"	"-ap|"	"cell_migration"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"CSF1/CSF1R"	"-a>"	"CSF1/CSF1R"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"PTPN1"	"-a>"	"STAT5A"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"PTPN1"	"-a>"	"SRC"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"PTPN1"	"component>"	"p210_bcr-abl/PTP1B"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"PTPN1"	"component>"	"p210_bcr-abl/Grb2"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"GRB2"	"component>"	"p210_bcr-abl/PTP1B"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"GRB2"	"component>"	"p210_bcr-abl/Grb2"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"p210_bcr-abl"	"component>"	"p210_bcr-abl/PTP1B"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"p210_bcr-abl"	"component>"	"p210_bcr-abl/Grb2"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"PTPN1"	"-a>"	"DOK1"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"PTPN1"	"-a>"	"TYK2"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"STAT3"	"component>"	"STAT3_(dimer)"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"Prolactin_Receptor/Prolactin"	"-t>"	"CSN2"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"YBX1"	"-t>"	"PTPN1"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"RHOA"	"-a>"	"PTPN1"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"EGF/EGFR"	"-a>"	"CAV1"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"Insulin_Receptor/Insulin"	"-a>"	"Insulin_Receptor/Insulin"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"TXN"	"-a>"	"PTPN1"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"PDGFB-D/PDGFRB"	"-a>"	"DOK1"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"PTPN1"	"-a>"	"STAT5B"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"JAK2"	"-a>"	"STAT5B"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"FER"	"-a>"	"PTPN1"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"EGF/EGFR"	"-a>"	"EGF/EGFR"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"CDH2"	"component>"	"PTP1B/N-cadherin"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"PTPN1"	"component>"	"PTP1B/N-cadherin"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"PTPN1"	"-a>"	"JAK2"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"STAT3_(dimer)"	"-t>"	"SOCS3"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"PTPN1"	"-a>"	"CAV1"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"Insulin_Receptor/Insulin"	"-a>"	"DOK1"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"Jak2/Leptin_Receptor/Leptin"	"-a>"	"Jak2/Leptin_Receptor/Leptin"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"H2O2"	"-a>"	"PTPN1"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"Insulin_Receptor/Insulin"	"-a>"	"PTPN1"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"EGF/EGFR"	"-a>"	"PTPN1"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"SRC"	"-a>"	"CAV1"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"p210_bcr-abl/PTP1B"	"-ap|"	"Ras_protein_signal_transduction"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"GRB2"	"component>"	"PTP1B/IRS1/GRB2"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"PTPN1"	"component>"	"PTP1B/IRS1/GRB2"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"IRS1"	"component>"	"PTP1B/IRS1/GRB2"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"Insulin_Receptor/Insulin"	"-a>"	"CAV1"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"PTPN1"	"-a>"	"LAT"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"PTPN1"	"component>"	"PTP1B/p130_Cas"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"p130_Cas"	"component>"	"PTP1B/p130_Cas"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"CRK"	"component>"	"p130_Cas/Crk"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"p130_Cas"	"component>"	"p130_Cas/Crk"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"Prolactin_Receptor/Prolactin"	"-a>"	"JAK2"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"AKT1"	"component>"	"PTP1B/AKT1"
"37032"	"Signaling events mediated by PTP1B"	"NCI-PID"	"PTPN1"	"component>"	"PTP1B/AKT1"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"alphaV/beta3_Integrin"	"-a>"	"PIK3C2A"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"IGF-1R_heterotetramer/IGF1/IRS1"	"-a>"	"ERK1-2-active"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"VTN"	"-a>"	"ILK"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"VTN"	"component>"	"alphav/beta3_Integrin/JAM-A"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"CSF1"	"component>"	"alphav/beta3_Integrin/c-FMS/Cbl/Cas"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"alphav/beta3_Integrin/JAM-A"	"-a>"	"ERK1-2-active"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"Fibronectin"	"component>"	"IGF-1R_heterotetramer/IGF1/IRS1"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"alphaV/beta3_Integrin"	"component>"	"IGF-1R_heterotetramer/IGF1/IRS1"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"F11R"	"-a>"	"ERK1-2-active"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"FGF2"	"-a>"	"ERK1-2-active"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"alphaV/beta3_Integrin"	"-a>"	"ERK1-2-active"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"FGF2"	"component>"	"alphaV/beta3_Integrin"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"PI-4-5-P2"	"component>"	"alphav/beta3_Integrin/Talin"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"Collagen"	"component>"	"alphav/beta3_Integrin/Caspase_8"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"VTN"	"component>"	"VEGF/Rho/ROCK/alphav/beta3_Integrin"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"VTN"	"-a>"	"CDKN1B"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"alphaV/beta3_Integrin"	"component>"	"PI4_Kinase/Pyk2"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"VTN"	"component>"	"PI4_Kinase/Pyk2"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"VAV3"	"-a>"	"PAK1"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"VTN"	"-a>"	"PIK3C2A"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"alphav/beta3_Integrin/Tumstatin"	"-a>"	"FAK"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"alphav/beta3_Integrin/Del1"	"-a>"	"FAK"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"COL4A3"	"component>"	"alphav/beta3_Integrin/Tumstatin"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"alphaV/beta3_Integrin"	"component>"	"alphav/beta3_Integrin/Tumstatin"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"alphaV/beta3_Integrin"	"-a>"	"ILK"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"GPR124"	"component>"	"alphav/beta3_Integrin/ppsTEM5"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"alphaV/beta3_Integrin"	"component>"	"alphav/beta3_Integrin/ppsTEM5"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"TGFBR2"	"component>"	"alphav/beta3_Integrin/TGFBR2"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"alphaV/beta3_Integrin"	"component>"	"alphav/beta3_Integrin/TGFBR2"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"FAK/Vinculin"	"-ap>"	"cell_migration"
"37033"	"Integrins in angiogenesis"	"NCI-PID"	"alphaV/beta3_Integrin"	"component>"	"alphav/beta3_Integrin/JAM-A"
