"ID"	"name"	"source"	"Parent"	"Parent_Type"
"41202"	"Sema3A PAK dependent Axon repulsion"	"Reactome"	"PAK"	"protein"
"41202"	"Sema3A PAK dependent Axon repulsion"	"Reactome"	"Sema3A:Nrp-1:PlexinA:Rac1-GTP:PAK"	"complex"
"41202"	"Sema3A PAK dependent Axon repulsion"	"Reactome"	"ATP"	"smallMolecule"
"41202"	"Sema3A PAK dependent Axon repulsion"	"Reactome"	"ADP"	"smallMolecule"
"41202"	"Sema3A PAK dependent Axon repulsion"	"Reactome"	"LIMK1"	"protein"
"41202"	"Sema3A PAK dependent Axon repulsion"	"Reactome"	"CFL1"	"protein"
"41203"	"Sphingolipid metabolism"	"Reactome"	"phytoceramides"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"LASS_proteins"	"protein"
"41203"	"Sphingolipid metabolism"	"Reactome"	"multiphospho-CERT:PPM1L:VAPA/B_trimer"	"complex"
"41203"	"Sphingolipid metabolism"	"Reactome"	"Stearate"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"PPAP2"	"protein"
"41203"	"Sphingolipid metabolism"	"Reactome"	"CERT:PPM1L:VAPA/B_trimer"	"complex"
"41203"	"Sphingolipid metabolism"	"Reactome"	"SGPL1:pyridoxal_phosphate"	"complex"
"41203"	"Sphingolipid metabolism"	"Reactome"	"Sphingoid"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"3-Dehydrosphinganine"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"SGPP"	"protein"
"41203"	"Sphingolipid metabolism"	"Reactome"	"phytosphingosine"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"UniProt:Q15139_PRKD1"	"protein"
"41203"	"Sphingolipid metabolism"	"Reactome"	"CoA"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"ceramide:CERT:PPM1L:VAPA/B_trimer"	"complex"
"41203"	"Sphingolipid metabolism"	"Reactome"	"dihydroceramides"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"TPNH"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"NAD+"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"trans-hexadec-2-enal"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"Sphinganine_1-phosphate"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"ceramides"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"H2O"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"TPN"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"CO2"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"L-Serine"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"PPM1L:VAPA/B_dimer"	"complex"
"41203"	"Sphingolipid metabolism"	"Reactome"	"Hexadecanal"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"NADH"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"Palmitoyl-CoA"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"UniProt:Q9NUN7_ACER3"	"protein"
"41203"	"Sphingolipid metabolism"	"Reactome"	"Sphingosine_1-phosphate"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"diacylglycerols"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"sphingomyelins"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"Stearyl-CoA"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"H+"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"phosphoethanolamine"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"O2"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"ATP"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"SPHK"	"protein"
"41203"	"Sphingolipid metabolism"	"Reactome"	"Lecithin"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"ADP"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"Sphinganine"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"phosphate"	"smallMolecule"
"41203"	"Sphingolipid metabolism"	"Reactome"	"SGMS2"	"protein"
"41203"	"Sphingolipid metabolism"	"Reactome"	"SGMS1"	"protein"
"41203"	"Sphingolipid metabolism"	"Reactome"	"PPAP2A"	"protein"
"41203"	"Sphingolipid metabolism"	"Reactome"	"OSBP"	"protein"
"41203"	"Sphingolipid metabolism"	"Reactome"	"KDSR"	"protein"
"41203"	"Sphingolipid metabolism"	"Reactome"	"DEGS2"	"protein"
"41203"	"Sphingolipid metabolism"	"Reactome"	"DEGS1"	"protein"
"41203"	"Sphingolipid metabolism"	"Reactome"	"CSNK1G2"	"protein"
"41203"	"Sphingolipid metabolism"	"Reactome"	"COL4A3BP"	"protein"
"41203"	"Sphingolipid metabolism"	"Reactome"	"ACER2"	"protein"
"41203"	"Sphingolipid metabolism"	"Reactome"	"ACER1"	"protein"
"41204"	"Signal attenuation"	"Reactome"	"GRB2:SOS:IRS-P"	"complex"
"41204"	"Signal attenuation"	"Reactome"	"GRB2:SHC-P"	"complex"
"41204"	"Signal attenuation"	"Reactome"	"activated_insulin_receptor"	"complex"
"41204"	"Signal attenuation"	"Reactome"	"Crk:IRS-P"	"complex"
"41204"	"Signal attenuation"	"Reactome"	"GRB2:SOS:Phospho-SHC"	"complex"
"41204"	"Signal attenuation"	"Reactome"	"GRB10:INSR"	"complex"
"41204"	"Signal attenuation"	"Reactome"	"Crk:SOS:IRS-P"	"complex"
"41204"	"Signal attenuation"	"Reactome"	"phospho-IRS"	"protein"
"41204"	"Signal attenuation"	"Reactome"	"GRB2:IRS-P"	"complex"
"41204"	"Signal attenuation"	"Reactome"	"IRS"	"protein"
"41204"	"Signal attenuation"	"Reactome"	"ATP"	"smallMolecule"
"41204"	"Signal attenuation"	"Reactome"	"ADP"	"smallMolecule"
"41204"	"Signal attenuation"	"Reactome"	"phosphate"	"smallMolecule"
"41204"	"Signal attenuation"	"Reactome"	"SOS1"	"protein"
"41204"	"Signal attenuation"	"Reactome"	"SHC1"	"protein"
"41204"	"Signal attenuation"	"Reactome"	"MAPK3"	"protein"
"41204"	"Signal attenuation"	"Reactome"	"GRB10"	"protein"
"41206"	"Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells"	"Reactome"	"UniProt:Q9Y4Z2_NEUROG3"	"protein"
"41206"	"Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells"	"Reactome"	"NKX2-2"	"protein"
"41206"	"Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells"	"Reactome"	"NEUROD1"	"protein"
"41206"	"Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells"	"Reactome"	"INSM1"	"protein"
"41207"	"APOBEC3G mediated resistance to HIV-1 infection"	"Reactome"	"RTC_with_minus_sssDNA:tRNA_primer:RNA_template"	"complex"
"41207"	"APOBEC3G mediated resistance to HIV-1 infection"	"Reactome"	"APOBEC3G:RTC_with_deaminated_minus_sssDNA:tRNA_primer:RNA_template"	"complex"
"41207"	"APOBEC3G mediated resistance to HIV-1 infection"	"Reactome"	"H2O"	"smallMolecule"
"41207"	"APOBEC3G mediated resistance to HIV-1 infection"	"Reactome"	"APOBEC3G:HIV-1PIC"	"complex"
"41207"	"APOBEC3G mediated resistance to HIV-1 infection"	"Reactome"	"IN_bound_to_sticky_3'_ends_of_viral_DNA_in_PIC"	"complex"
"41207"	"APOBEC3G mediated resistance to HIV-1 infection"	"Reactome"	"APOBEC3G:RTC_with_minus_sssDNA:tRNA_primer:RNA_template"	"complex"
"41207"	"APOBEC3G mediated resistance to HIV-1 infection"	"Reactome"	"NH3"	"smallMolecule"
"41207"	"APOBEC3G mediated resistance to HIV-1 infection"	"Reactome"	"APOBEC3G"	"protein"
"41208"	"Nef Mediated CD8 Down-regulation"	"Reactome"	"CD8:Nef:AP-2_Complex:v-ATPase_Complex"	"complex"
"41208"	"Nef Mediated CD8 Down-regulation"	"Reactome"	"CD8:Nef_Complex"	"complex"
"41208"	"Nef Mediated CD8 Down-regulation"	"Reactome"	"AP-2_Complex"	"complex"
"41208"	"Nef Mediated CD8 Down-regulation"	"Reactome"	"myristoylated_Nef_Protein_(numerous_variants)"	"protein"
"41208"	"Nef Mediated CD8 Down-regulation"	"Reactome"	"ATP6V1H"	"protein"
"41209"	"EGFR downregulation"	"Reactome"	"Eps15:HGS:STAM"	"complex"
"41209"	"EGFR downregulation"	"Reactome"	"EGF:Phospho-EGFR_(Y1045)_dimer:CBL:GRB2"	"complex"
"41209"	"EGFR downregulation"	"Reactome"	"EGF:Phospho-EGFR_(Y1045)_dimer:Phospho-CBL:GRB2:CIN85:Endophilin:Epsin:Eps15R:Eps15_complex:Clathrin"	"complex"
"41209"	"EGFR downregulation"	"Reactome"	"Cdc42-GTP"	"complex"
"41209"	"EGFR downregulation"	"Reactome"	"EGF:Phospho-EGFR_(Y1045)_dimer:Phospho-CBL:GRB2"	"complex"
"41209"	"EGFR downregulation"	"Reactome"	"CBL:Cool/Pix"	"complex"
"41209"	"EGFR downregulation"	"Reactome"	"EGF:Phospho-EGFR_(Y1045)_dimer_Ubiquitinated:Phospho-CBL"	"complex"
"41209"	"EGFR downregulation"	"Reactome"	"EGF:Phospho-EGFR_(Y1045)_dimer"	"complex"
"41209"	"EGFR downregulation"	"Reactome"	"EGF:Phospho-EGFR_dimer:CBL:Phospho-Sprouty"	"complex"
"41209"	"EGFR downregulation"	"Reactome"	"CBL:GRB2"	"complex"
"41209"	"EGFR downregulation"	"Reactome"	"EGF:Phospho-EGFR_(Y1045)_dimer:CBL:Cool/Pix:CDC42-GTP"	"complex"
"41209"	"EGFR downregulation"	"Reactome"	"EGF:Phospho-EGFR_(Y1045)_dimer:Phospho-CBL"	"complex"
"41209"	"EGFR downregulation"	"Reactome"	"Cool/Pix_Ubiquitinated:CDC42-GTP"	"complex"
"41209"	"EGFR downregulation"	"Reactome"	"EGF:Phospho-EGFR_(Y1045)_dimer:CBL:CIN85"	"complex"
"41209"	"EGFR downregulation"	"Reactome"	"UniProt:P62988_RPS27A_subunit_1_76_subunit_1_76_1-76"	"protein"
"41209"	"EGFR downregulation"	"Reactome"	"EGF:Phospho-EGFR_(Y1045)_dimer:Phospho-CBL:GRB2:CIN85:Endophilin"	"complex"
"41209"	"EGFR downregulation"	"Reactome"	"EGF:Phospho-EGFR_(Y1045)_dimer:CBL"	"complex"
"41209"	"EGFR downregulation"	"Reactome"	"EGF:Phospho-EGFR_(Y1045)_dimer:Phospho-CBL:CIN85-Sprouty:Endophilin:Epsin:Eps15R:Eps15_complex"	"complex"
"41209"	"EGFR downregulation"	"Reactome"	"CBL:Sprouty"	"complex"
"41209"	"EGFR downregulation"	"Reactome"	"Clathrin"	"complex"
"41209"	"EGFR downregulation"	"Reactome"	"CIN85:Endophilin"	"complex"
"41209"	"EGFR downregulation"	"Reactome"	"PIP2"	"smallMolecule"
"41209"	"EGFR downregulation"	"Reactome"	"EGF:Phospho-EGFR_(Y1045)_dimer:CBL:Phospho-Sprouty_ubiquitinated"	"complex"
"41209"	"EGFR downregulation"	"Reactome"	"EGF:Phospho-EGFR_(Y1045)_dimer:Phospho-CBL:CIN85:Endophilin:Epsin:Eps15R:Eps15_complex"	"complex"
"41209"	"EGFR downregulation"	"Reactome"	"EGF:Phospho-EGFR_(Y1045)_dimer_Ubiquitinated:Phospho-CBL:GRB2"	"complex"
"41209"	"EGFR downregulation"	"Reactome"	"Cool/Pix:CDC42-GTP"	"complex"
"41209"	"EGFR downregulation"	"Reactome"	"Adaptor_protein_2_complex"	"complex"
"41209"	"EGFR downregulation"	"Reactome"	"EGF:Phospho-EGFR_(Y1045)_dimer:Phospho-CBL:CIN85_ubiquitinated:Endophilin:Epsin:Eps15R:Eps15_complex"	"complex"
"41209"	"EGFR downregulation"	"Reactome"	"Sprouty"	"protein"
"41209"	"EGFR downregulation"	"Reactome"	"UniProt:P62988_RPS27A_subunit_1_76_1-76"	"protein"
"41209"	"EGFR downregulation"	"Reactome"	"UniProt:P62993-1_GRB2"	"protein"
"41209"	"EGFR downregulation"	"Reactome"	"UniProt:P22681_CBL"	"protein"
"41209"	"EGFR downregulation"	"Reactome"	"CBL:Cool/Pix:CDC42-GTP"	"complex"
"41209"	"EGFR downregulation"	"Reactome"	"ATP"	"smallMolecule"
"41209"	"EGFR downregulation"	"Reactome"	"ADP"	"smallMolecule"
"41209"	"EGFR downregulation"	"Reactome"	"SPRY2"	"protein"
"41209"	"EGFR downregulation"	"Reactome"	"SH3KBP1"	"protein"
"41209"	"EGFR downregulation"	"Reactome"	"EPS15L1"	"protein"
"41209"	"EGFR downregulation"	"Reactome"	"EPN1"	"protein"
"41210"	"Glycogen-glycogenin reacts with n orthophosphates, yielding n glucose 1-phosphates and limit dextrin-glycogenin"	"Reactome"	"glycogen_phosphorylase,_muscle_form,_tetramer_b"	"complex"
"41210"	"Glycogen-glycogenin reacts with n orthophosphates, yielding n glucose 1-phosphates and limit dextrin-glycogenin"	"Reactome"	"glycogen_phosphorylase,_liver_form,_tetramer_b"	"complex"
"41210"	"Glycogen-glycogenin reacts with n orthophosphates, yielding n glucose 1-phosphates and limit dextrin-glycogenin"	"Reactome"	"Cori_ester"	"smallMolecule"
"41210"	"Glycogen-glycogenin reacts with n orthophosphates, yielding n glucose 1-phosphates and limit dextrin-glycogenin"	"Reactome"	"glycogen_phosphorylase,_liver_form,_tetramer_a"	"complex"
"41210"	"Glycogen-glycogenin reacts with n orthophosphates, yielding n glucose 1-phosphates and limit dextrin-glycogenin"	"Reactome"	"glycogen_phosphorylase,_muscle_form,_tetramer_a"	"complex"
"41210"	"Glycogen-glycogenin reacts with n orthophosphates, yielding n glucose 1-phosphates and limit dextrin-glycogenin"	"Reactome"	"AMP"	"smallMolecule"
"41210"	"Glycogen-glycogenin reacts with n orthophosphates, yielding n glucose 1-phosphates and limit dextrin-glycogenin"	"Reactome"	"phosphate"	"smallMolecule"
"41210"	"Glycogen-glycogenin reacts with n orthophosphates, yielding n glucose 1-phosphates and limit dextrin-glycogenin"	"Reactome"	"GYG2"	"protein"
"41210"	"Glycogen-glycogenin reacts with n orthophosphates, yielding n glucose 1-phosphates and limit dextrin-glycogenin"	"Reactome"	"GYG1"	"protein"
"41213"	"NRAGE signals death through JNK"	"Reactome"	"NGF_ligand:p75NTR"	"complex"
"41213"	"NRAGE signals death through JNK"	"Reactome"	"BIM"	"protein"
"41213"	"NRAGE signals death through JNK"	"Reactome"	"RAC:GDP"	"complex"
"41213"	"NRAGE signals death through JNK"	"Reactome"	"NGF_ligand:p75NTR:NRAGE:CHE1"	"complex"
"41213"	"NRAGE signals death through JNK"	"Reactome"	"Phospho-BIM"	"protein"
"41213"	"NRAGE signals death through JNK"	"Reactome"	"NGF_ligand:p75NTR:NRAGE"	"complex"
"41213"	"NRAGE signals death through JNK"	"Reactome"	"RAC:GTP"	"complex"
"41213"	"NRAGE signals death through JNK"	"Reactome"	"ATP"	"smallMolecule"
"41213"	"NRAGE signals death through JNK"	"Reactome"	"ADP"	"smallMolecule"
"41213"	"NRAGE signals death through JNK"	"Reactome"	"GDP"	"smallMolecule"
"41213"	"NRAGE signals death through JNK"	"Reactome"	"GTP"	"smallMolecule"
"41213"	"NRAGE signals death through JNK"	"Reactome"	"MAPK8"	"protein"
"41213"	"NRAGE signals death through JNK"	"Reactome"	"MAGED1"	"protein"
"41213"	"NRAGE signals death through JNK"	"Reactome"	"BAD"	"protein"
"41213"	"NRAGE signals death through JNK"	"Reactome"	"AATF"	"protein"
"41214"	"Processing of Capped Intron-Containing Pre-mRNA"	"Reactome"	"mRNA_(N6-adenosine)-methyltransferase"	"complex"
"41214"	"Processing of Capped Intron-Containing Pre-mRNA"	"Reactome"	"capped,_methylated_pre-mRNP:CBC_complex"	"complex"
"41214"	"Processing of Capped Intron-Containing Pre-mRNA"	"Reactome"	"capped_pre-mRNA:CBC:RNA_Pol_II_(phosphorylated)_complex"	"complex"
"41214"	"Processing of Capped Intron-Containing Pre-mRNA"	"Reactome"	"capped,_methylated_pre-mRNA:CBC_Complex"	"complex"
"41214"	"Processing of Capped Intron-Containing Pre-mRNA"	"Reactome"	"UniProt:P14866_HNRNPL"	"protein"
"41214"	"Processing of Capped Intron-Containing Pre-mRNA"	"Reactome"	"UniProt:Q00839_HNRNPU"	"protein"
"41214"	"Processing of Capped Intron-Containing Pre-mRNA"	"Reactome"	"UniProt:Q15365_PCBP1"	"protein"
"41214"	"Processing of Capped Intron-Containing Pre-mRNA"	"Reactome"	"RBMX"	"protein"
"41214"	"Processing of Capped Intron-Containing Pre-mRNA"	"Reactome"	"PTBP1"	"protein"
"41214"	"Processing of Capped Intron-Containing Pre-mRNA"	"Reactome"	"PCBP2"	"protein"
"41214"	"Processing of Capped Intron-Containing Pre-mRNA"	"Reactome"	"HNRNPR"	"protein"
"41214"	"Processing of Capped Intron-Containing Pre-mRNA"	"Reactome"	"HNRNPM"	"protein"
"41214"	"Processing of Capped Intron-Containing Pre-mRNA"	"Reactome"	"HNRNPK"	"protein"
"41214"	"Processing of Capped Intron-Containing Pre-mRNA"	"Reactome"	"HNRNPH2"	"protein"
"41214"	"Processing of Capped Intron-Containing Pre-mRNA"	"Reactome"	"HNRNPH1"	"protein"
"41214"	"Processing of Capped Intron-Containing Pre-mRNA"	"Reactome"	"HNRNPF"	"protein"
"41214"	"Processing of Capped Intron-Containing Pre-mRNA"	"Reactome"	"HNRNPD"	"protein"
"41214"	"Processing of Capped Intron-Containing Pre-mRNA"	"Reactome"	"HNRNPC"	"protein"
"41214"	"Processing of Capped Intron-Containing Pre-mRNA"	"Reactome"	"HNRNPA3"	"protein"
"41214"	"Processing of Capped Intron-Containing Pre-mRNA"	"Reactome"	"HNRNPA2B1"	"protein"
"41214"	"Processing of Capped Intron-Containing Pre-mRNA"	"Reactome"	"HNRNPA1"	"protein"
"41214"	"Processing of Capped Intron-Containing Pre-mRNA"	"Reactome"	"HNRNPA0"	"protein"
"41215"	"Signalling to STAT3"	"Reactome"	"Activated_TrkA_receptor_complex"	"complex"
"41215"	"Signalling to STAT3"	"Reactome"	"Phospho-STAT3"	"protein"
"41215"	"Signalling to STAT3"	"Reactome"	"ATP"	"smallMolecule"
"41215"	"Signalling to STAT3"	"Reactome"	"ADP"	"smallMolecule"
"41215"	"Signalling to STAT3"	"Reactome"	"STAT3"	"protein"
"41216"	"Inosine formation"	"Reactome"	"IMP"	"smallMolecule"
"41216"	"Inosine formation"	"Reactome"	"inosine"	"smallMolecule"
"41216"	"Inosine formation"	"Reactome"	"5'-nucleotidase_cytosolic_II_holoenzyme"	"complex"
"41216"	"Inosine formation"	"Reactome"	"H2O"	"smallMolecule"
"41216"	"Inosine formation"	"Reactome"	"adenosine"	"smallMolecule"
"41216"	"Inosine formation"	"Reactome"	"NH3"	"smallMolecule"
"41216"	"Inosine formation"	"Reactome"	"phosphate"	"smallMolecule"
"41216"	"Inosine formation"	"Reactome"	"ADA"	"protein"
"41217"	"ARMS-mediated activation"	"Reactome"	"Active_TrkA:Phospho-ARMS:Crk:C3G:Rap1:Phospho-B-Raf_complex"	"complex"
"41217"	"ARMS-mediated activation"	"Reactome"	"Active_TrkA_receptor:ARMS:Crk_complex"	"complex"
"41217"	"ARMS-mediated activation"	"Reactome"	"B-Raf_complex"	"complex"
"41217"	"ARMS-mediated activation"	"Reactome"	"Active_TrkA:Phospho-ARMS:Crk:C3G:Rap1-GTP_complex"	"complex"
"41217"	"ARMS-mediated activation"	"Reactome"	"Active_TrkA_receptor:Phospho-ARMS:Crk_complex"	"complex"
"41217"	"ARMS-mediated activation"	"Reactome"	"ARMS:Crk"	"complex"
"41217"	"ARMS-mediated activation"	"Reactome"	"Active_TrkA_receptor:Frs2_complex"	"complex"
"41217"	"ARMS-mediated activation"	"Reactome"	"Activated_TrkA_receptor_complex"	"complex"
"41217"	"ARMS-mediated activation"	"Reactome"	"Rap1-GDP"	"complex"
"41217"	"ARMS-mediated activation"	"Reactome"	"Rap1-GTP"	"complex"
"41217"	"ARMS-mediated activation"	"Reactome"	"C3G"	"protein"
"41217"	"ARMS-mediated activation"	"Reactome"	"Active_TrkA_receptor:Phospho-ARMS:Crk:C3G_complex"	"complex"
"41217"	"ARMS-mediated activation"	"Reactome"	"ATP"	"smallMolecule"
"41217"	"ARMS-mediated activation"	"Reactome"	"ADP"	"smallMolecule"
"41217"	"ARMS-mediated activation"	"Reactome"	"GDP"	"smallMolecule"
"41217"	"ARMS-mediated activation"	"Reactome"	"GTP"	"smallMolecule"
"41217"	"ARMS-mediated activation"	"Reactome"	"YWHAB"	"protein"
"41219"	"Early Phase of HIV Life Cycle"	"Reactome"	"RTC_with_integration_competent_viral_DNA"	"complex"
"41219"	"Early Phase of HIV Life Cycle"	"Reactome"	"RTC_with_duplex_DNA_containing_discontinuous_plus_strand_flap"	"complex"
"41219"	"Early Phase of HIV Life Cycle"	"Reactome"	"uncoated_viral_complex"	"complex"
"41219"	"Early Phase of HIV Life Cycle"	"Reactome"	"Protease"	"protein"
"41219"	"Early Phase of HIV Life Cycle"	"Reactome"	"Nucleocapsid"	"protein"
"41219"	"Early Phase of HIV Life Cycle"	"Reactome"	"EMBL:AF033819_EMBL:AF033819"	"rna"
"41219"	"Early Phase of HIV Life Cycle"	"Reactome"	"RTC_with_tRNA_primer:RNA_template"	"complex"
"41219"	"Early Phase of HIV Life Cycle"	"Reactome"	"LIG1"	"protein"
"41219"	"Early Phase of HIV Life Cycle"	"Reactome"	"FEN1"	"protein"
"41220"	"Further platelet releasate"	"Reactome"	"UniProt:P08567_PLEK_subunit_1_350_1-350"	"protein"
"41220"	"Further platelet releasate"	"Reactome"	"UniProt:Q9JKS5_Habp4_subunit_1_411_1-411"	"protein"
"41220"	"Further platelet releasate"	"Reactome"	"UniProt:Q8WZ42_TTN_subunit_1_34350_1-34350"	"protein"
"41220"	"Further platelet releasate"	"Reactome"	"WDR1"	"protein"
"41220"	"Further platelet releasate"	"Reactome"	"VCL"	"protein"
"41220"	"Further platelet releasate"	"Reactome"	"TUBA4A"	"protein"
"41220"	"Further platelet releasate"	"Reactome"	"TLN1"	"protein"
"41220"	"Further platelet releasate"	"Reactome"	"TF"	"protein"
"41220"	"Further platelet releasate"	"Reactome"	"SOD1"	"protein"
"41220"	"Further platelet releasate"	"Reactome"	"SCG3"	"protein"
"41220"	"Further platelet releasate"	"Reactome"	"PSAP"	"protein"
"41220"	"Further platelet releasate"	"Reactome"	"PPIA"	"protein"
"41220"	"Further platelet releasate"	"Reactome"	"POTEE"	"protein"
"41220"	"Further platelet releasate"	"Reactome"	"PFN1"	"protein"
"41220"	"Further platelet releasate"	"Reactome"	"HSPA5"	"protein"
"41220"	"Further platelet releasate"	"Reactome"	"FLNA"	"protein"
"41220"	"Further platelet releasate"	"Reactome"	"CFL1"	"protein"
"41220"	"Further platelet releasate"	"Reactome"	"CAP1"	"protein"
"41220"	"Further platelet releasate"	"Reactome"	"CALU"	"protein"
"41220"	"Further platelet releasate"	"Reactome"	"CALM1"	"protein"
"41220"	"Further platelet releasate"	"Reactome"	"BRPF3"	"protein"
"41220"	"Further platelet releasate"	"Reactome"	"APOA1"	"protein"
"41221"	"Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase"	"Reactome"	"H2O"	"smallMolecule"
"41221"	"Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase"	"Reactome"	"phospho-APC/C:Cdh1_complex"	"complex"
"41221"	"Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase"	"Reactome"	"anaphase_promoting_complex_(APC/C)"	"complex"
"41221"	"Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase"	"Reactome"	"PPi"	"smallMolecule"
"41221"	"Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase"	"Reactome"	"Cdc20:Phospho-APC/C"	"complex"
"41221"	"Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase"	"Reactome"	"FZR1"	"protein"
"41221"	"Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase"	"Reactome"	"CDC20"	"protein"
"41222"	"SCF(Skp2)-mediated degradation of p27/p21"	"Reactome"	"SCF(Skp2):Cks1_complex"	"complex"
"41222"	"SCF(Skp2)-mediated degradation of p27/p21"	"Reactome"	"Cyclin_E/A:Cdk2"	"complex"
"41222"	"SCF(Skp2)-mediated degradation of p27/p21"	"Reactome"	"Cyclin_E/A:Cdk2:multiubiquitinated_phospho-p27/p21:SCF(Skp2):Cks1_complex"	"complex"
"41222"	"SCF(Skp2)-mediated degradation of p27/p21"	"Reactome"	"Cyclin_E/A:Cdk2:phospho-p27/p21"	"complex"
"41222"	"SCF(Skp2)-mediated degradation of p27/p21"	"Reactome"	"Cyclin_E/A:Cdk2:phospho-p27/p21:SCF(Skp2):Cks1_complex"	"complex"
"41222"	"SCF(Skp2)-mediated degradation of p27/p21"	"Reactome"	"Cyclin_E/A:Cdk2:p27/p21_complex"	"complex"
"41222"	"SCF(Skp2)-mediated degradation of p27/p21"	"Reactome"	"SCF(Skp2)_complex"	"complex"
"41222"	"SCF(Skp2)-mediated degradation of p27/p21"	"Reactome"	"UniProt:P62988_RPS27A"	"protein"
"41222"	"SCF(Skp2)-mediated degradation of p27/p21"	"Reactome"	"26S_Proteasome"	"complex"
"41222"	"SCF(Skp2)-mediated degradation of p27/p21"	"Reactome"	"ATP"	"smallMolecule"
"41222"	"SCF(Skp2)-mediated degradation of p27/p21"	"Reactome"	"ADP"	"smallMolecule"
"41222"	"SCF(Skp2)-mediated degradation of p27/p21"	"Reactome"	"CKS1B"	"protein"
"41224"	"Opioid Signalling"	"Reactome"	"Opioid_peptide"	"protein"
"41224"	"Opioid Signalling"	"Reactome"	"Opioid:MOR"	"complex"
"41224"	"Opioid Signalling"	"Reactome"	"OPRM1"	"protein"
"41226"	"AKT phosphorylates targets in the nucleus"	"Reactome"	"UniProt:Q9UBS0_RPS6KB2"	"protein"
"41226"	"AKT phosphorylates targets in the nucleus"	"Reactome"	"ATP"	"smallMolecule"
"41226"	"AKT phosphorylates targets in the nucleus"	"Reactome"	"ADP"	"smallMolecule"
"41226"	"AKT phosphorylates targets in the nucleus"	"Reactome"	"NR4A1"	"protein"
"41226"	"AKT phosphorylates targets in the nucleus"	"Reactome"	"CREB1"	"protein"
"41226"	"AKT phosphorylates targets in the nucleus"	"Reactome"	"AKT1"	"protein"
"41227"	"Negative Regulation of Glucokinase by Glucokinase Regulatory Protein"	"Reactome"	"GK:GKRP_complex"	"complex"
"41227"	"Negative Regulation of Glucokinase by Glucokinase Regulatory Protein"	"Reactome"	"UniProt:P35557-1_GCK"	"protein"
"41227"	"Negative Regulation of Glucokinase by Glucokinase Regulatory Protein"	"Reactome"	"Nuclear_Pore_Complex_(NPC)"	"complex"
"41227"	"Negative Regulation of Glucokinase by Glucokinase Regulatory Protein"	"Reactome"	"Neuberg_ester"	"smallMolecule"
"41227"	"Negative Regulation of Glucokinase by Glucokinase Regulatory Protein"	"Reactome"	"alpha-D-Glucose"	"smallMolecule"
"41227"	"Negative Regulation of Glucokinase by Glucokinase Regulatory Protein"	"Reactome"	"D-sorbitol_6-phosphate"	"smallMolecule"
"41227"	"Negative Regulation of Glucokinase by Glucokinase Regulatory Protein"	"Reactome"	"D-Fructose_1-phosphate"	"smallMolecule"
